Current_Word,Next_Word,Levenshtein_Distance
kazaa,putting,7
putting,fakes,7
fakes,contrast,7
contrast,moderators,7
moderators,suprnova,8
suprnova,made,8
made,sure,3
sure,files,4
files,shared,5
shared,high,5
high,quality,6
quality,moderators,9
moderators,difference,9
difference,system,9
system,works,6
works,one,4
one,full,4
full,crap,4
crap,like,4
like,kazaa,5
kazaa,said,4
said,fundamental,10
fundamental,tension,9
tension,distribution,8
distribution,integrity,9
integrity,said,8
said,mr,4
mr,pouwelse,8
pouwelse,said,8
said,future,6
future,versions,8
versions,file,7
file,sharing,6
sharing,systems,6
systems,likely,6
likely,incorporate,11
incorporate,kind,10
kind,distributed,9
distributed,reputation,11
reputation,system,9
system,lets,5
lets,moderators,7
moderators,prove,8
prove,network,6
network,rate,6
rate,files,4
files,worth,5
worth,downloading,9
downloading,big,9
big,files,4
files,shared,5
shared,moderation,9
moderation,systems,9
systems,key,6
key,said,4
said,mr,4
mr,pouwelse,8
pouwelse,added,7
added,legal,5
legal,attacks,6
attacks,bittorrent,8
bittorrent,driven,8
driven,people,6
people,away,6
away,sites,5
sites,suprnova,7
suprnova,many,7
many,users,5
users,simply,6
simply,migrated,7
migrated,tracker,6
tracker,listing,7
listing,sites,5
sites,many,5
many,seen,4
seen,huge,4
huge,increases,8
increases,traffic,8
traffic,hard,6
hard,compete,7
compete,free,5
free,said,4
said,one,4
one,motion,5
motion,picture,6
picture,association,9
association,america,9
america,immediately,8
immediately,available,9
available,comment,9
comment,file,6
file,sharing,6
sharing,development,10
development,,11
freeze,anti,6
anti,spam,4
spam,campaign,6
campaign,campaign,0
campaign,lycos,8
lycos,europe,5
europe,target,5
target,spam,6
spam,related,6
related,websites,5
websites,appears,7
appears,put,6
put,hold,4
hold,earlier,6
earlier,week,6
week,company,7
company,released,7
released,screensaver,7
screensaver,bombarded,10
bombarded,sites,8
sites,data,4
data,try,4
try,bump,4
bump,running,6
running,costs,7
costs,websites,5
websites,site,4
site,hosting,5
hosting,screensaver,10
screensaver,displays,10
displays,pink,7
pink,graphic,6
graphic,words,7
words,stay,5
stay,tuned,5
tuned,one,3
one,lycos,5
lycos,available,8
available,comment,9
comment,latest,5
latest,developments,9
developments,controversial,12
controversial,anti,10
anti,spam,4
spam,campaign,6
campaign,lycos,8
lycos,europe,5
europe,make,5
make,love,3
love,spam,4
spam,campaign,6
campaign,intended,8
intended,way,8
way,users,5
users,fight,5
fight,back,5
back,mountain,7
mountain,junk,6
junk,mail,4
mail,flooding,7
flooding,inboxes,7
inboxes,people,6
people,encouraged,8
encouraged,download,8
download,screensaver,10
screensaver,pc,10
pc,idle,4
idle,would,4
would,send,4
send,lots,4
lots,data,3
data,sites,4
sites,peddle,6
peddle,goods,5
goods,services,7
services,mentioned,6
mentioned,spam,9
spam,messages,6
messages,lycos,7
lycos,said,5
said,idea,4
idea,get,3
get,spam,4
spam,sites,4
sites,running,7
running,95,7
95,capacity,8
capacity,generate,7
generate,big,8
big,bandwidth,7
bandwidth,bills,7
bills,spammers,7
spammers,behind,8
behind,sites,6
sites,plan,5
plan,proved,5
proved,controversial,9
controversial,monitoring,8
monitoring,firm,8
firm,netcraft,7
netcraft,analysed,8
analysed,response,7
response,times,7
times,sites,2
sites,targeted,6
targeted,screensaver,8
screensaver,found,10
found,number,6
number,completely,8
completely,knocked,9
knocked,offline,7
offline,downing,5
downing,sites,7
sites,could,5
could,dent,5
dent,lycos,5
lycos,claims,4
claims,amount,6
amount,distributed,10
distributed,denial,9
denial,service,5
service,attack,6
attack,attacks,1
attacks,thousands,7
thousands,computers,8
computers,bombard,6
bombard,sites,7
sites,data,4
data,attempt,6
attempt,overwhelm,9
overwhelm,laws,8
laws,many,3
many,countries,8
countries,explicitly,9
explicitly,outlaw,9
outlaw,attacks,6
attacks,many,6
many,nations,5
nations,re,7
re,drafting,7
drafting,computer,8
computer,use,6
use,laws,4
laws,make,3
make,specific,8
specific,offences,8
offences,lycos,6
lycos,europe,5
europe,appears,7
appears,put,6
put,plan,3
plan,hold,4
hold,site,4
site,hosting,5
hosting,screensaver,10
screensaver,currently,8
currently,shows,9
shows,holding,6
holding,page,7
page,words,5
words,stay,5
stay,tuned,5
tuned,numerical,7
numerical,internet,7
internet,address,7
address,site,6
site,also,4
also,changed,6
changed,likely,7
likely,response,8
response,spammers,7
spammers,reportedly,8
reportedly,redirected,6
redirected,traffic,9
traffic,sites,7
sites,back,5
back,lycos,4
lycos,screensaver,10
screensaver,site,9
site,campaign,7
campaign,come,6
come,fire,3
fire,corners,5
corners,web,6
web,many,4
many,discussion,10
discussion,groups,8
groups,said,6
said,set,3
set,dangerous,8
dangerous,precedent,8
precedent,could,8
could,incite,6
incite,vigilantism,8
vigilantism,attacking,9
attacking,spammer,8
spammer,website,7
website,like,5
like,poking,5
poking,grizzly,7
grizzly,bear,7
bear,sleeping,7
sleeping,back,8
back,garden,5
garden,pointy,6
pointy,stick,5
stick,said,3
said,graham,5
graham,cluley,6
cluley,senior,6
senior,technology,7
technology,consultant,9
consultant,sophos,9
sophos,screensaver,9
screensaver,similar,8
similar,approach,7
approach,potentially,10
potentially,illegal,8
illegal,distributed,10
distributed,denial,9
denial,service,5
service,attack,6
attack,also,5
also,danger,5
danger,turning,6
turning,innocent,7
innocent,computer,8
computer,users,6
users,vigilantes,9
vigilantes,may,9
may,prepared,7
prepared,whatever,7
whatever,retaliation,10
retaliation,spammers,10
spammers,care,6
care,dream,4
dream,,5
technology,gets,9
gets,personal,6
personal,2020,8
2020,whipping,8
whipping,mobile,7
mobile,phone,5
phone,make,4
make,call,3
call,quaintly,6
quaintly,pass,7
pass,233,4
233,phones,6
phones,printed,4
printed,directly,6
directly,wrists,6
wrists,parts,4
parts,body,5
body,says,4
says,ian,3
ian,pearson,5
pearson,bt,7
bt,resident,7
resident,futurologist,10
futurologist,part,10
part,known,5
known,pervasive,9
pervasive,ambient,9
ambient,world,7
world,chips,5
chips,everywhere,9
everywhere,mr,9
mr,pearson,6
pearson,crystal,7
crystal,ball,6
ball,job,4
job,formulate,8
formulate,ideas,8
ideas,based,5
based,science,6
science,technology,9
technology,guide,10
guide,industries,8
industries,future,7
future,inanimate,8
inanimate,objects,8
objects,start,6
start,interact,5
interact,us,8
us,surrounded,9
surrounded,streets,8
streets,homes,5
homes,appliances,8
appliances,bodies,7
bodies,possibly,6
possibly,heads,8
heads,things,4
things,think,2
think,forget,6
forget,local,5
local,area,4
area,networks,7
networks,body,7
body,area,4
area,networks,7
networks,ideas,7
ideas,smart,5
smart,small,2
small,even,5
even,invisible,8
invisible,technology,10
technology,get,9
get,always,6
always,floating,6
floating,around,6
around,images,6
images,devices,5
devices,clumsily,8
clumsily,bolted,8
bolted,heads,6
heads,wrists,5
wrists,pervaded,7
pervaded,thinking,8
thinking,future,8
future,technology,10
technology,new,9
new,vision,6
vision,surfacing,8
surfacing,smart,7
smart,fabrics,6
fabrics,textiles,6
textiles,exploited,6
exploited,enhance,7
enhance,functionality,11
functionality,form,11
form,aesthetics,10
aesthetics,materials,7
materials,already,6
already,starting,7
starting,change,6
change,gadgets,5
gadgets,electronics,10
electronics,used,10
used,designed,5
designed,mp3,8
mp3,players,7
players,mass,5
mass,gadget,5
gadget,moment,5
moment,disappear,8
disappear,instead,6
instead,become,7
become,integrated,8
integrated,one,8
one,clothing,6
clothing,says,8
says,mr,4
mr,pearson,6
pearson,gadgets,7
gadgets,fill,7
fill,handbag,7
handbag,integrate,8
integrate,fabric,8
fabric,actually,8
actually,get,7
get,rid,3
rid,stuff,5
stuff,won,5
won,necessarily,11
necessarily,see,9
see,electronics,10
electronics,wearable,9
wearable,technology,8
technology,could,8
could,exploit,6
exploit,body,6
body,heat,4
heat,charge,5
charge,video,6
video,tattoos,6
tattoos,intelligent,10
intelligent,electronic,10
electronic,contact,8
contact,lenses,6
lenses,might,6
might,function,7
function,tv,7
tv,screens,7
screens,move,6
move,however,4
however,future,6
future,highly,6
highly,personal,8
personal,devices,7
devices,technology,9
technology,worn,9
worn,even,3
even,fuses,4
fuses,body,5
body,raises,6
raises,ethical,6
ethical,questions,7
questions,technology,9
technology,going,8
going,increasingly,9
increasingly,part,11
part,clothing,7
clothing,jewellery,9
jewellery,skin,9
skin,needs,5
needs,serious,5
serious,thinking,8
thinking,means,7
means,us,4
us,humans,4
humans,says,4
says,baroness,6
baroness,susan,7
susan,greenfield,9
greenfield,recent,7
recent,conference,7
conference,technology,10
technology,engineering,10
engineering,academic,9
academic,fashion,7
fashion,industry,8
industry,experts,7
experts,royal,7
royal,society,6
society,london,6
london,neuroscientist,12
neuroscientist,baroness,10
baroness,greenfield,8
greenfield,cautioned,8
cautioned,sleepwalk,9
sleepwalk,future,9
future,yet,5
yet,technology,9
technology,already,9
already,upon,7
upon,us,3
us,researchers,10
researchers,developed,8
developed,computers,9
computers,sensors,7
sensors,worn,5
worn,clothing,6
clothing,mp3,8
mp3,jackets,7
jackets,based,5
based,idea,4
idea,electrically,10
electrically,conductive,11
conductive,fabric,9
fabric,connect,6
connect,keyboard,8
keyboard,sewn,7
sewn,sleeves,5
sleeves,already,5
already,appeared,5
appeared,shops,8
shops,smart,4
smart,fabrics,6
fabrics,come,7
come,advances,7
advances,nano,6
nano,micro,4
micro,engineering,9
engineering,ability,9
ability,manipulate,6
manipulate,exploit,8
exploit,materials,8
materials,micro,7
micro,molecular,7
molecular,scale,7
scale,nanoscale,4
nanoscale,materials,6
materials,tuned,8
tuned,display,7
display,unusual,6
unusual,properties,10
properties,exploited,8
exploited,build,7
build,faster,6
faster,lighter,4
lighter,stronger,6
stronger,efficient,8
efficient,devices,6
devices,systems,6
systems,textile,6
textile,clothing,6
clothing,industry,8
industry,one,7
one,first,5
first,exploit,6
exploit,nanotechnology,11
nanotechnology,quite,12
quite,straightforward,13
straightforward,ways,13
ways,many,3
many,developments,10
developments,appearing,10
appearing,real,7
real,products,7
products,fields,7
fields,medicine,7
medicine,defence,6
defence,healthcare,7
healthcare,sports,9
sports,communications,12
communications,professional,12
professional,swimming,10
swimming,suits,6
suits,reduce,6
reduce,drag,5
drag,incorporating,10
incorporating,tiny,10
tiny,structures,9
structures,similar,8
similar,shark,5
shark,skin,4
skin,nanoscale,8
nanoscale,titanium,9
titanium,dioxide,6
dioxide,tio2,5
tio2,coatings,6
coatings,give,7
give,fabrics,6
fabrics,antibacterial,10
antibacterial,anti,9
anti,odour,5
odour,properties,8
properties,special,7
special,properties,7
properties,activated,8
activated,contact,7
contact,air,6
air,uv,3
uv,light,5
light,coatings,7
coatings,already,8
already,used,5
used,stop,4
stop,socks,4
socks,smelling,7
smelling,instance,8
instance,turn,7
turn,airline,5
airline,seats,7
seats,super,4
super,stain,4
stain,resistant,6
resistant,surfaces,8
surfaces,applied,7
applied,windows,7
windows,clean,7
clean,dressings,7
dressings,wounds,7
wounds,incorporate,10
incorporate,nanoparticles,10
nanoparticles,biocidal,11
biocidal,properties,9
properties,smart,8
smart,patches,7
patches,developed,8
developed,deliver,5
deliver,drugs,6
drugs,skin,5
skin,baroness,7
baroness,greenfield,8
greenfield,concerned,8
concerned,far,8
far,personal,7
personal,contact,7
contact,technology,8
technology,might,9
might,affect,5
affect,clothing,8
clothing,skin,6
skin,personal,7
personal,body,7
body,networks,7
networks,talking,8
talking,monitoring,7
monitoring,everywhere,10
everywhere,go,10
go,think,5
think,means,4
means,concept,7
concept,privacy,7
privacy,mr,6
mr,pearson,6
pearson,picks,5
picks,theme,5
theme,pointing,8
pointing,lot,6
lot,issues,6
issues,humans,5
humans,iron,5
iron,become,5
become,cyborgian,8
cyborgian,main,7
main,concern,6
concern,privacy,7
privacy,looking,7
looking,electronics,8
electronics,really,10
really,deep,5
deep,contact,7
contact,body,6
body,lot,3
lot,information,9
information,really,9
really,want,5
want,every,5
every,passer,5
passer,know,6
know,make,4
make,sure,3
sure,build,4
build,security,6
security,wearing,5
wearing,smart,5
smart,make,3
make,electronics,11
electronics,controlling,8
controlling,appearance,11
appearance,want,8
want,people,6
people,hacking,7
hacking,writing,4
writing,messages,8
messages,forehead,8
forehead,technology,10
technology,infiltrates,11
infiltrates,biology,10
biology,brains,6
brains,function,7
function,differently,10
differently,cannot,10
cannot,arrogantly,8
arrogantly,assume,9
assume,human,5
human,brain,4
brain,change,5
change,warns,5
warns,baroness,4
baroness,greenfield,8
greenfield,already,9
already,successful,9
successful,experiments,11
experiments,grow,10
grow,human,5
human,nerve,5
nerve,cells,4
cells,circuit,6
circuit,boards,7
boards,paves,4
paves,way,4
way,brain,4
brain,implants,7
implants,help,7
help,paralysed,8
paralysed,people,6
people,interface,7
interface,directly,8
directly,computers,8
computers,clearly,8
clearly,organic,6
organic,carbon,6
carbon,bodies,6
bodies,silicon,6
silicon,increasingly,11
increasingly,merging,8
merging,cyborg,6
cyborg,familiar,8
familiar,part,7
part,human,5
human,part,5
part,inorganic,8
inorganic,science,8
science,fiction,6
fiction,academic,8
academic,idea,6
idea,way,4
way,,3
think,real,5
real,danger,6
danger,happens,5
happens,data,6
data,crosses,7
crosses,net,6
net,argues,5
argues,analyst,5
analyst,bill,6
bill,thompson,8
thompson,happens,6
happens,arrives,6
arrives,end,7
end,financial,8
financial,services,8
services,authority,9
authority,warned,8
warned,banks,4
banks,financial,7
financial,institutions,10
institutions,members,11
members,criminal,7
criminal,gangs,7
gangs,may,4
may,applying,7
applying,jobs,8
jobs,give,4
give,access,5
access,confidential,11
confidential,customer,10
customer,data,7
data,fear,4
fear,steal,3
steal,money,5
money,bank,4
bank,accounts,7
accounts,instead,8
instead,steal,3
steal,something,7
something,far,9
far,valuable,7
valuable,digital,7
digital,society,6
society,identities,9
identities,armed,9
armed,personal,7
personal,details,7
details,bank,6
bank,holds,5
holds,plus,3
plus,fake,4
fake,letter,5
letter,two,5
two,apparently,9
apparently,easy,8
easy,get,4
get,loan,4
loan,open,3
open,bank,4
bank,account,6
account,overdraft,8
overdraft,get,7
get,credit,4
credit,card,4
card,someone,7
someone,else,5
else,name,3
name,simple,4
simple,matter,6
matter,move,4
move,money,2
money,another,5
another,account,6
account,leave,7
leave,unwitting,9
unwitting,victim,6
victim,sort,5
sort,mess,4
mess,statements,7
statements,demands,6
demands,payment,6
payment,start,6
start,arriving,8
arriving,identity,7
identity,theft,6
theft,increasingly,11
increasingly,significant,11
significant,economic,8
economic,crime,6
crime,becoming,6
becoming,aware,8
aware,dangers,5
dangers,leaving,7
leaving,bills,7
bills,receipts,6
receipts,bank,8
bank,statements,8
statements,unshredded,10
unshredded,rubbish,10
rubbish,however,7
however,careful,6
careful,may,6
may,organisations,12
organisations,trust,10
trust,personal,7
personal,data,7
data,bank,3
bank,accounts,7
accounts,credit,6
credit,cards,4
cards,able,4
able,look,4
look,databases,9
databases,properly,9
properly,trouble,5
trouble,surprising,9
surprising,taken,9
taken,gangs,4
gangs,long,3
long,realise,6
realise,well,5
well,placed,6
placed,insider,6
insider,far,6
far,simplest,8
simplest,way,8
way,break,4
break,security,7
security,computer,8
computer,system,6
system,fact,5
fact,suspect,5
suspect,fsa,6
fsa,probably,7
probably,late,7
late,particular,8
particular,party,6
party,sort,3
sort,thing,5
thing,going,2
going,rather,6
rather,long,6
long,time,4
time,anyone,5
anyone,checked,6
checked,bob,7
bob,cratchit,8
cratchit,family,7
family,links,6
links,criminal,6
criminal,underworld,9
underworld,wonder,7
wonder,hardly,5
hardly,likely,4
likely,banks,6
banks,targeted,7
targeted,health,7
health,authorities,9
authorities,government,10
government,agencies,8
agencies,course,7
course,big,6
big,e,3
e,commerce,7
commerce,sites,7
sites,like,3
like,amazon,6
amazon,must,5
must,also,3
also,offer,5
offer,rich,5
rich,pickings,6
pickings,fraudsters,9
fraudsters,good,9
good,news,4
news,better,5
better,auditing,7
auditing,likely,7
likely,catch,6
catch,access,5
access,account,4
account,details,7
details,supposed,8
supposed,become,6
become,aware,5
aware,danger,5
danger,identity,6
identity,theft,6
theft,look,5
look,carefully,9
carefully,unexpected,10
unexpected,transactions,10
transactions,statements,10
statements,banks,7
banks,good,5
good,enough,5
enough,records,5
records,logs,5
logs,trace,5
trace,people,5
people,might,6
might,accessed,8
accessed,account,5
account,details,7
details,fortunately,8
fortunately,ways,10
ways,keep,4
keep,bank,4
