Current_Word,Next_Word,Levenshtein_Distance
announced,installing,9
installing,high,9
high,speed,5
speed,wi,5
wi,fi,1
fi,certain,6
certain,train,3
train,services,6
services,uk,8
uk,london,6
london,brighton,6
brighton,service,8
service,provide,4
provide,commuters,8
commuters,fast,8
fast,net,3
net,connection,7
connection,service,8
service,developed,7
developed,southern,9
southern,trains,7
trains,nomad,6
nomad,digital,6
digital,provide,7
provide,technology,9
technology,begins,8
begins,free,6
free,trial,4
trial,16,5
16,trains,6
trains,route,5
route,early,5
early,march,3
march,end,5
end,april,5
april,full,4
full,service,7
service,set,5
set,follow,6
follow,summer,6
summer,wi,6
wi,fi,1
fi,access,6
access,points,5
points,connected,6
connected,wimax,9
wimax,wireless,6
wireless,network,8
network,faster,6
faster,wi,6
wi,fi,1
fi,running,6
running,alongside,7
alongside,train,8
train,tracks,3
tracks,brian,5
brian,mcbride,4
mcbride,managing,6
managing,director,8
director,mobile,8
mobile,uk,6
uk,said,4
said,see,3
see,growing,7
growing,trend,5
trend,business,7
business,users,4
users,needing,6
needing,access,7
access,e,5
e,mail,4
mail,securely,7
securely,move,7
move,able,3
able,offer,4
offer,maintaining,11
maintaining,constant,8
constant,data,6
data,session,7
session,entire,5
entire,journey,6
journey,said,7
said,something,7
something,similar,7
similar,train,6
train,wi,4
wi,fi,1
fi,services,7
services,offered,7
offered,gner,5
gner,trains,6
trains,offer,6
offer,yet,4
yet,mr,3
mr,obermann,7
obermann,added,8
added,mobile,6
mobile,industry,8
industry,general,8
general,still,6
still,growing,6
growing,many,6
many,opportunities,12
opportunities,services,9
services,would,8
would,bear,5
bear,fruit,5
fruit,mobile,5
mobile,companies,7
companies,future,8
future,thousands,8
thousands,mobile,8
mobile,industry,8
industry,experts,7
experts,gathered,6
gathered,cannes,6
cannes,france,4
france,3gsm,6
3gsm,runs,4
runs,14,4
14,17,1
17,february,8
february,,8
mobile,tv,6
tv,tipped,5
tipped,one,5
one,watch,5
watch,scandinavians,12
scandinavians,koreans,10
koreans,two,7
two,adventurous,9
adventurous,groups,8
groups,mobile,6
mobile,users,6
users,betting,7
betting,mobile,6
mobile,tv,6
tv,anders,6
anders,igels,4
igels,chief,5
chief,executive,7
executive,nordic,8
nordic,operator,7
operator,teliasonera,8
teliasonera,tipped,8
tipped,next,6
next,big,4
big,thing,3
thing,mobile,5
mobile,speech,6
speech,3gsm,6
3gsm,world,5
world,congress,6
congress,mobile,6
mobile,trade,5
trade,fair,4
fair,cannes,5
cannes,week,5
week,nokia,5
nokia,finnish,6
finnish,handset,6
handset,maker,5
maker,planning,7
planning,party,6
party,singapore,8
singapore,spring,7
spring,launch,6
launch,tv,6
tv,mobile,6
mobile,activities,8
activities,region,9
region,consultancy,10
consultancy,strategy,9
strategy,analytics,8
analytics,boston,8
boston,estimates,8
estimates,mobile,7
mobile,broadcast,8
broadcast,networks,8
networks,acquired,7
acquired,around,5
around,51,6
51,million,7
million,users,7
users,worldwide,9
worldwide,2009,9
2009,producing,9
producing,around,5
around,6,6
6,6bn,2
6bn,3,3
3,5bn,3
5bn,revenue,6
revenue,sk,7
sk,telecom,7
telecom,south,7
south,korea,4
korea,launching,9
launching,tv,9
tv,mobile,6
mobile,service,5
service,via,5
via,satellite,8
satellite,may,8
may,plans,4
plans,charge,5
charge,flat,5
flat,fee,3
fee,12,3
12,month,5
month,12,5
12,channels,8
channels,video,7
video,12,5
12,channels,8
channels,audio,7
audio,able,4
able,offer,4
offer,additional,10
additional,two,8
two,pay,3
pay,tv,3
tv,channels,8
channels,using,7
using,conditional,9
conditional,access,11
access,technology,9
technology,mr,10
mr,shin,4
shin,bae,4
bae,kim,3
kim,chief,4
chief,executive,7
executive,sk,9
sk,telecom,7
telecom,also,5
also,3gsm,3
3gsm,said,4
said,plans,4
plans,integrate,8
integrate,tv,8
tv,mobile,6
mobile,internet,7
internet,services,7
services,enable,6
enable,viewers,7
viewers,access,5
access,mobile,6
mobile,internet,7
internet,get,6
get,information,10
information,adverts,9
adverts,see,6
see,tv,3
tv,12,2
12,handsets,8
handsets,available,8
available,launch,8
launch,korean,6
korean,service,6
service,lg,7
lg,electronics,10
electronics,south,10
south,korea,4
korea,demonstrating,11
demonstrating,one,11
one,3gsm,4
3gsm,could,5
could,display,6
display,video,6
video,30,5
30,frames,6
frames,second,6
second,footage,7
footage,shown,6
shown,handset,7
handset,clear,7
clear,watchable,8
watchable,speech,8
speech,mobile,6
mobile,tv,6
tv,angel,5
angel,gambino,6
gambino,bbc,6
bbc,also,4
also,drew,4
drew,large,4
large,crowd,5
crowd,suggesting,10
suggesting,even,8
even,mobile,6
mobile,operators,9
operators,equipment,9
equipment,vendors,9
vendors,particularly,11
particularly,active,9
active,mobile,4
mobile,tv,6
tv,yet,3
yet,starting,7
starting,look,8
look,simple,6
simple,straightforward,13
straightforward,mobile,14
mobile,tv,6
tv,arena,5
arena,battle,5
battle,supremacy,9
supremacy,two,9
two,competing,8
competing,standards,9
standards,dvb,8
dvb,h,3
h,digital,7
digital,video,6
video,broadcasting,11
broadcasting,handsets,10
handsets,dmb,7
dmb,digital,6
digital,multimedia,9
multimedia,broadcasting,11
broadcasting,dr,11
dr,chan,4
chan,yeob,4
yeob,yeun,2
yeun,vice,4
vice,president,7
president,research,6
research,fellow,7
fellow,charge,6
charge,mobile,5
mobile,tv,6
tv,lg,2
lg,electronics,10
electronics,said,10
said,dmb,4
dmb,offers,6
offers,twice,6
twice,number,5
number,frames,5
frames,minute,6
minute,dvb,6
dvb,h,3
h,drain,5
drain,mobile,5
mobile,batteries,8
batteries,quickly,9
quickly,japanese,8
japanese,koreans,6
koreans,ericsson,7
ericsson,sweden,7
sweden,backing,6
backing,dmb,7
dmb,samsung,6
samsung,south,5
south,korea,4
korea,dmb,5
dmb,phone,5
phone,one,2
one,offered,5
offered,users,5
users,tu,5
tu,media,5
media,satellite,7
satellite,mobile,7
mobile,tv,6
tv,service,6
service,launched,7
launched,korea,7
korea,may,5
may,nokia,5
nokia,contrast,6
contrast,backing,8
backing,dvb,7
dvb,h,3
h,involved,8
involved,mobile,6
mobile,tv,6
tv,trials,5
trials,use,6
use,art,3
art,deco,4
deco,style,5
style,media,5
media,phone,5
phone,larger,5
larger,usual,6
usual,screen,6
screen,tv,6
tv,visual,6
visual,radio,6
radio,way,4
way,accompanying,10
accompanying,radio,10
radio,programme,7
programme,related,7
related,text,5
text,pictures,7
pictures,mobile,7
mobile,operators,9
operators,o2,8
o2,vodafone,7
vodafone,among,5
among,operators,7
operators,trialling,9
trialling,mobile,8
mobile,tv,6
tv,even,3
even,standards,8
standards,battle,8
battle,resolved,6
resolved,thorny,7
thorny,issue,6
issue,broadcasting,11
broadcasting,rights,10
rights,ms,5
ms,gambino,6
gambino,says,6
says,bbc,4
bbc,negotiates,10
negotiates,mobile,7
mobile,rights,6
rights,negotiating,9
negotiating,content,8
content,convinced,5
convinced,mobile,6
mobile,users,6
users,want,5
want,watch,3
watch,tv,4
tv,handsets,7
handsets,digital,8
digital,audio,6
audio,broadcasting,10
broadcasting,may,11
may,provide,7
provide,good,5
good,compromise,8
compromise,better,10
better,sound,6
sound,quality,7
quality,conventional,11
conventional,radio,10
radio,developments,11
developments,area,11
area,continuing,10
continuing,dab,10
dab,conference,10
conference,cannes,7
cannes,several,7
several,makers,5
makers,dab,5
dab,chips,5
chips,mobiles,5
mobiles,announced,7
announced,smaller,8
smaller,lower,5
lower,cost,4
cost,chips,4
chips,consume,6
consume,less,6
less,power,5
power,among,5
among,chip,5
chip,companies,7
companies,present,8
present,frontier,7
frontier,silicon,8
silicon,radioscape,8
radioscape,jury,10
jury,still,5
still,whether,6
whether,tv,6
tv,digital,6
digital,radio,6
radio,mobiles,6
mobiles,make,5
make,much,3
much,money,4
money,anyone,4
anyone,many,4
many,new,4
new,services,7
services,going,7
going,live,4
live,soon,4
soon,won,2
won,long,2
long,industry,8
industry,finds,5
finds,,5
apple,laptop,4
laptop,greatest,7
greatest,gadget,5
gadget,apple,5
apple,powerbook,8
powerbook,100,9
100,chosen,6
chosen,greatest,7
greatest,gadget,5
gadget,time,5
time,us,4
us,magazine,8
magazine,mobile,5
mobile,pc,6
pc,1991,4
1991,laptop,6
laptop,chosen,6
chosen,one,4
one,first,5
first,lightweight,9
lightweight,portable,10
portable,computers,8
computers,helped,7
helped,define,5
define,layout,6
layout,future,6
future,notebook,7
notebook,pcs,8
pcs,magazine,8
magazine,compiled,7
compiled,time,6
time,top,3
top,100,3
100,list,4
list,gadgets,6
gadgets,includes,7
includes,sony,8
sony,walkman,7
walkman,number,7
number,three,5
three,1956,5
1956,zenith,6
zenith,remote,4
remote,control,7
control,two,5
two,gadgets,7
gadgets,needed,6
needed,moving,6
moving,parts,6
parts,electronics,9
electronics,warrant,9
warrant,inclusion,9
inclusion,magazine,8
magazine,staff,7
staff,compiled,8
compiled,list,7
list,specified,8
specified,gadgets,9
gadgets,also,6
also,needed,6
needed,self,5
self,contained,9
contained,apparatus,9
apparatus,used,9
used,subset,3
subset,another,6
another,device,6
device,general,6
general,included,8
included,items,7
items,potentially,9
potentially,mobile,8
mobile,said,5
said,magazine,6
magazine,end,7
end,tried,4
tried,get,4
get,heart,3
heart,really,4
really,makes,5
makes,gadget,4
gadget,gadget,0
gadget,concluded,8
concluded,oldest,6
oldest,gadget,4
gadget,top,6
top,100,3
100,abacus,6
abacus,magazine,6
magazine,dates,7
dates,190,5
190,d,3
d,put,3
put,60th,3
60th,place,5
place,pre,3
pre,electronic,9
electronic,gadgets,10
gadgets,top,7
top,100,3
100,include,7
include,sextant,7
sextant,1731,7
1731,59th,4
59th,position,7
position,marine,7
marine,chronometer,8
chronometer,1761,11
1761,42nd,4
42nd,position,8
position,kodak,7
kodak,brownie,6
brownie,camera,7
camera,1900,6
1900,28th,4
28th,position,7
position,tivo,6
tivo,personal,7
personal,video,7
video,recorder,6
recorder,newest,7
newest,device,5
device,make,5
make,top,4
top,10,3
10,also,4
also,includes,7
includes,first,8
first,flash,3
flash,mp3,5
mp3,player,6
player,diamond,6
diamond,multimedia,9
multimedia,well,9
well,first,5
first,successful,9
successful,digital,9
digital,camera,6
camera,casio,4
casio,qv,5
qv,10,2
10,mobile,6
mobile,phone,5
phone,motorola,7
motorola,startac,6
startac,popular,6
popular,gadget,7
gadget,moment,5
moment,apple,6
apple,ipod,4
ipod,number,6
number,12,6
12,list,4
list,first,2
first,sony,5
sony,transistor,9
transistor,radio,6
radio,number,6
number,13,6
13,sony,4
sony,third,5
third,entry,4
entry,top,4
top,20,3
20,cdp,3
cdp,101,3
101,cd,3
cd,player,6
player,1983,6
1983,forget,6
forget,crystalline,10
crystalline,hiss,10
hiss,free,4
free,blast,5
blast,madonna,7
madonna,like,7
like,virgin,5
virgin,emanating,7
emanating,first,8
first,cd,5
cd,player,6
player,asked,5
asked,magazine,7
magazine,karl,7
karl,elsener,7
elsener,knife,6
knife,swiss,4
swiss,army,5
army,knife,5
knife,1891,5
1891,number,6
number,20,6
20,list,4
list,gadgets,6
gadgets,could,7
could,said,4
said,feature,6
feature,surprisingly,12
surprisingly,low,12
low,list,3
list,include,6
include,original,8
original,telephone,9
telephone,23rd,9
23rd,nintendo,7
nintendo,gameboy,7
gameboy,25th,7
25th,pulsar,6
pulsar,quartz,5
quartz,digital,6
digital,watch,6
watch,36th,3
36th,list,4
list,also,3
also,contains,7
contains,plenty,7
plenty,oddities,7
oddities,pez,7
pez,sweet,4
sweet,dispenser,6
dispenser,98th,9
98th,1990s,4
1990s,toy,5
toy,tamagotchi,8
tamagotchi,86th,8
86th,bizarre,7
bizarre,ronco,7
ronco,inside,6
inside,shell,6
shell,egg,4
egg,scrambler,9
scrambler,84th,9
84th,almost,6
almost,everyone,7
everyone,mobile,7
mobile,phone,5
phone,many,4
many,people,6
people,powerbook,7
powerbook,ipod,8
ipod,findings,7
findings,magazine,7
magazine,convincing,8
convincing,magnetic,9
magnetic,compass,8
compass,still,7
still,use,5
use,1,3
1,0,3
0,years,5
years,invented,7
invented,amazed,6
amazed,obsession,9
obsession,individual,10
individual,gadgets,9
gadgets,rather,5
rather,genre,5
genre,example,6
example,sony,7
sony,walkman,7
walkman,first,7
first,truly,5
truly,portable,6
portable,way,7
way,listening,9
listening,music,7
music,move,4
move,whereas,6
whereas,minidisc,7
minidisc,flash,7
flash,mp3,5
mp3,portable,8
portable,cd,8
cd,players,7
players,etc,6
etc,really,5
really,improvements,10
improvements,technology,12
technology,favourite,10
favourite,TRUE,7
TRUE,gadgets,6
gadgets,probably,8
probably,portable,4
portable,minidisc,8
minidisc,player,8
player,little,6
little,battery,5
battery,powered,6
powered,whizzy,7
whizzy,thing,4
thing,use,5
use,froth,5
froth,coffee,6
coffee,calm,5
calm,opinion,7
opinion,list,6
list,includes,7
includes,taser,7
taser,top,4
top,100,3
100,gadgets,7
gadgets,suspect,6
suspect,swiss,6
swiss,army,5
army,knife,5
knife,question,7
question,many,8
many,items,5
items,still,4
still,relatively,7
relatively,unchanged,9
unchanged,original,8
original,idea,6
idea,still,5
still,useful,4
useful,popular,6
popular,need,7
need,laptop,6
laptop,even,6
even,pocket,5
pocket,calculator,8
calculator,work,9
work,one,3
one,list,4
list,merely,6
merely,illustrates,10
illustrates,interesting,10
interesting,cultural,10
cultural,divides,8
divides,american,7
american,authors,7
authors,overwhelmingly,13
overwhelmingly,british,12
british,responses,8
responses,brits,8
brits,see,5
see,mobile,5
mobile,phones,6
phones,thirties,5
thirties,sinclair,8
sinclair,whilst,7
whilst,americans,8
americans,focus,7
focus,apple,5
apple,tv,5
tv,remotes,6
remotes,tivo,6
tivo,probably,8
probably,rather,7
rather,obscure,6
obscure,europe,6
europe,soda,5
soda,stream,4
stream,gadget,6
gadget,changed,4
changed,pre,6
pre,teen,3
teen,life,4
life,lap,3
lap,tops,3
tops,may,4
may,enable,5
enable,think,6
think,different,8
different,cant,7
cant,use,4
use,get,3
get,busy,4
busy,fizzy,4
fizzy,astro,5
astro,wars,4
wars,one,4
one,pioneers,5
pioneers,computer,7
computer,games,6
games,remember,6
remember,spending,8
spending,many,7
many,hour,4
hour,playing,7
playing,still,6
still,works,5
works,today,4
today,however,6
however,tried,6
tried,day,5
day,rubbish,7
rubbish,still,6
still,great,5
great,gadget,4
gadget,time,5
time,worry,5
worry,mobile,5
mobile,phones,6
phones,soon,4
soon,subsumed,7
subsumed,pda,8
pda,laptops,6
laptops,etc,6
etc,marine,6
marine,chronometer,8
chronometer,completely,7
completely,revolutionised,12
revolutionised,navigation,9
navigation,boats,8
boats,use,5
use,centuries,7
centuries,time,7
time,technological,11
technological,marvel,12
marvel,sony,6
sony,net,4
net,minidisc,7
minidisc,paved,7
paved,way,4
way,mp3,3
mp3,player,6
player,explode,5
explode,onto,6
onto,market,6
market,always,6
always,used,6
used,netmd,4
netmd,could,4
could,go,4
go,anywhere,8
anywhere,without,7
without,laptop,6
laptop,computer,6
computer,gadget,7
gadget,working,7
working,tool,6
tool,sinclair,7
sinclair,executive,7
executive,world,9
world,first,4
first,pocket,5
pocket,calculator,8
calculator,think,10
think,well,5
well,clockwork,8
clockwork,radio,8
radio,gps,5
gps,pocket,6
pocket,calculator,8
calculator,things,10
things,useful,6
useful,real,4
real,people,4
people,pc,5
pc,magazine,8
magazine,editors,8
editors,people,7
people,created,6
created,list,6
list,insane,5
insane,surely,6
surely,important,8
important,gadget,8
gadget,modern,5
modern,age,5
age,mobile,5
mobile,phone,5
phone,revolutionised,11
revolutionised,communication,12
communication,said,11
said,niche,5
niche,market,5
market,laptop,5
laptop,outside,7
outside,modern,7
modern,age,5
age,marine,4
marine,chronometer,8
chronometer,single,9
single,important,9
important,gadget,8
gadget,without,6
without,modern,7
modern,transportation,12
transportation,systems,12
systems,would,7
would,evolved,5
evolved,quickly,7
quickly,everyone,8
everyone,forgot,6
forgot,breville,8
breville,pie,6
pie,maker,4
maker,interesting,9
interesting,list,9
list,electronic,8
electronic,gadgets,10
gadgets,thousands,8
thousands,journalists,8
journalists,early,9
early,1980s,5
1980s,blessed,6
blessed,original,8
original,noteboook,8
noteboook,pc,9
pc,tandy,5
tandy,100,5
100,size,4
size,a4,4
a4,paper,4
paper,light,5
light,three,5
three,weeks,5
weeks,set,4
set,batteries,8
batteries,excellent,8
excellent,keyboard,9
keyboard,modem,7
modem,pity,5
pity,tandy,4
tandy,make,4
make,dos,4
dos,compatible,9
compatible,apple,7
apple,powerbook,8
powerbook,100,9
100,date,4
date,much,4
much,gadget,6
gadget,surely,6
surely,something,7
something,simple,7
simple,timeless,4
timeless,tin,6
tin,opener,5
opener,swiss,6
swiss,army,5
army,knife,5
knife,safety,5
safety,razor,5
razor,blade,5
blade,wristwatch,9
wristwatch,thing,9
thing,taking,2
taking,stones,6
stones,horses,4
horses,hooves,2
hooves,mobile,5
mobile,phone,5
phone,single,5
single,device,5
device,effect,5
effect,way,6
way,living,6
living,short,6
short,space,4
space,time,4
time,ball,4
ball,point,5
point,pen,3
pen,got,3
got,one,3
one,used,3
used,common,6
common,gadgets,7
gadgets,ever,6
